,temp_air,ghi,dni,dhi,wind_speed
2021-01-24 12:00:00,28.67,40.05,105.29,18.4,1.24
2021-01-24 13:00:00,27.37,0.0,-0.0,0.0,0.76
2021-01-24 14:00:00,26.42,0.0,-0.0,0.0,0.9
2021-01-24 15:00:00,25.89,0.0,-0.0,0.0,1.1
2021-01-24 16:00:00,25.38,0.0,-0.0,0.0,1.03
2021-01-24 17:00:00,24.71,0.0,-0.0,0.0,0.76
2021-01-24 18:00:00,24.47,0.0,-0.0,0.0,0.55
2021-01-24 19:00:00,23.94,0.0,-0.0,0.0,0.83
2021-01-24 20:00:00,23.75,0.0,-0.0,0.0,0.9
2021-01-24 21:00:00,23.57,0.0,-0.0,0.0,0.97
2021-01-24 22:00:00,23.07,0.0,-0.0,0.0,1.03
2021-01-24 23:00:00,22.94,0.0,-0.0,0.0,1.24
2021-01-25 00:00:00,22.51,0.0,-0.0,0.0,1.38
2021-01-25 01:00:00,22.34,0.0,-0.0,0.0,1.17
2021-01-25 02:00:00,22.25,71.0,0.0,71.0,0.83
2021-01-25 03:00:00,24.26,378.35,652.32,124.65,0.41
2021-01-25 04:00:00,26.24,593.65,777.34,138.5,0.07
2021-01-25 05:00:00,28.03,630.7,593.58,192.4,0.41
2021-01-25 06:00:00,29.28,743.25,683.58,171.0,0.9
2021-01-25 07:00:00,31.26,637.2,519.9,182.3,1.38
2021-01-25 08:00:00,31.79,555.45,392.4,222.15,1.52
2021-01-25 09:00:00,32.02,478.0,382.84,186.25,1.79
2021-01-25 10:00:00,31.41,296.55,289.99,117.05,2.41
2021-01-25 11:00:00,29.93,188.65,253.9,79.5,2.48
2021-01-25 12:00:00,28.6,41.0,97.98,20.65,1.93
2021-01-25 13:00:00,27.25,0.0,-0.0,0.0,1.17
2021-01-25 14:00:00,26.41,0.0,-0.0,0.0,0.83
2021-01-25 15:00:00,25.61,0.0,-0.0,0.0,0.76
2021-01-25 16:00:00,25.07,0.0,-0.0,0.0,0.69
2021-01-25 17:00:00,24.43,0.0,-0.0,0.0,0.69
2021-01-25 18:00:00,24.11,0.0,-0.0,0.0,0.55
2021-01-25 19:00:00,23.87,0.0,-0.0,0.0,0.69
2021-01-25 20:00:00,23.42,0.0,-0.0,0.0,1.03
2021-01-25 21:00:00,23.24,0.0,-0.0,0.0,1.1
2021-01-25 22:00:00,22.84,0.0,-0.0,0.0,1.17
2021-01-25 23:00:00,22.85,0.0,-0.0,0.0,1.17
2021-01-26 00:00:00,22.62,0.0,-0.0,0.0,0.97
2021-01-26 01:00:00,22.31,0.0,-0.0,0.0,0.9
2021-01-26 02:00:00,22.69,69.25,0.0,69.25,0.76
2021-01-26 03:00:00,24.15,323.2,566.84,102.45,0.69
2021-01-26 04:00:00,25.79,589.25,769.5,137.95,0.48
2021-01-26 05:00:00,27.84,728.1,756.23,168.65,0.21
2021-01-26 06:00:00,29.59,798.8,763.56,158.25,0.55
2021-01-26 07:00:00,31.16,655.85,516.04,203.25,1.03
2021-01-26 08:00:00,31.49,646.75,521.62,202.5,1.38
2021-01-26 09:00:00,31.66,482.95,420.62,161.4,2.07
2021-01-26 10:00:00,30.86,447.2,535.27,114.6,2.76
2021-01-26 11:00:00,29.79,228.1,351.14,76.35,2.97
2021-01-26 12:00:00,28.37,54.4,143.04,24.4,2.41
2021-01-26 13:00:00,26.92,0.0,-0.0,0.0,1.52
2021-01-26 14:00:00,26.0,0.0,-0.0,0.0,0.83
2021-01-26 15:00:00,25.87,0.0,-0.0,0.0,0.28
2021-01-26 16:00:00,25.0,0.0,-0.0,0.0,0.34
2021-01-26 17:00:00,24.76,0.0,-0.0,0.0,1.03
2021-01-26 18:00:00,24.03,0.0,-0.0,0.0,1.17
2021-01-26 19:00:00,23.66,0.0,-0.0,0.0,0.97
2021-01-26 20:00:00,23.57,0.0,-0.0,0.0,1.03
2021-01-26 21:00:00,23.17,0.0,-0.0,0.0,1.1
2021-01-26 22:00:00,22.79,0.0,-0.0,0.0,1.1
2021-01-26 23:00:00,22.44,0.0,-0.0,0.0,1.17
2021-01-27 00:00:00,22.15,0.0,-0.0,0.0,1.17
2021-01-27 01:00:00,21.97,0.0,-0.0,0.0,1.17
2021-01-27 02:00:00,22.0,72.25,0.0,72.25,0.9
2021-01-27 03:00:00,24.99,449.8,894.57,100.9,0.55
2021-01-27 04:00:00,27.2,643.9,872.84,131.1,0.41
2021-01-27 05:00:00,28.74,794.0,898.84,127.75,0.62
2021-01-27 06:00:00,30.11,843.7,795.58,174.85,0.97
2021-01-27 07:00:00,30.92,792.75,663.93,209.05,1.31
2021-01-27 08:00:00,31.53,571.75,433.91,201.2,1.72
2021-01-27 09:00:00,31.2,653.0,666.81,141.65,2.14
2021-01-27 10:00:00,31.28,444.75,530.02,114.15,2.28
2021-01-27 11:00:00,30.28,228.95,345.29,78.95,2.34
2021-01-27 12:00:00,28.77,52.05,135.31,23.4,2.21
2021-01-27 13:00:00,27.21,0.0,-0.0,0.0,1.79
2021-01-27 14:00:00,26.11,0.0,-0.0,0.0,1.24
2021-01-27 15:00:00,25.46,0.0,-0.0,0.0,0.83
2021-01-27 16:00:00,25.05,0.0,-0.0,0.0,0.76
2021-01-27 17:00:00,24.47,0.0,-0.0,0.0,0.69
2021-01-27 18:00:00,24.42,0.0,-0.0,0.0,0.14
2021-01-27 19:00:00,24.12,0.0,-0.0,0.0,0.34
2021-01-27 20:00:00,23.92,0.0,-0.0,0.0,0.55
2021-01-27 21:00:00,23.59,0.0,-0.0,0.0,0.62
2021-01-27 22:00:00,23.24,0.0,-0.0,0.0,0.69
2021-01-27 23:00:00,22.74,0.0,-0.0,0.0,0.55
2021-01-28 00:00:00,22.66,0.0,-0.0,0.0,0.55
2021-01-28 01:00:00,22.66,0.0,-0.0,0.0,0.62
2021-01-28 02:00:00,22.86,73.35,0.0,73.35,0.69
2021-01-28 03:00:00,23.95,341.5,574.91,116.9,0.62
2021-01-28 04:00:00,25.42,451.9,523.37,143.85,0.55
2021-01-28 05:00:00,26.63,466.85,407.76,164.0,0.62
2021-01-28 06:00:00,27.18,550.7,371.84,237.4,0.55
2021-01-28 07:00:00,26.88,680.25,557.99,188.5,0.97
2021-01-28 08:00:00,28.05,474.65,319.05,201.45,1.17
2021-01-28 09:00:00,28.08,283.95,134.74,180.3,1.59
2021-01-28 10:00:00,28.1,206.85,93.03,148.6,1.93
2021-01-28 11:00:00,27.62,207.75,227.19,108.55,1.86
2021-01-28 12:00:00,27.29,49.85,106.21,27.15,1.24
2021-01-28 13:00:00,26.36,0.0,-0.0,0.0,0.76
2021-01-28 14:00:00,25.61,0.0,-0.0,0.0,1.03
2021-01-28 15:00:00,24.91,0.0,-0.0,0.0,1.17
2021-01-28 16:00:00,24.37,0.0,-0.0,0.0,1.17
2021-01-28 17:00:00,23.88,0.0,-0.0,0.0,1.03
2021-01-28 18:00:00,23.33,0.0,-0.0,0.0,0.83
2021-01-28 19:00:00,23.32,0.0,-0.0,0.0,0.48
2021-01-28 20:00:00,23.02,0.0,-0.0,0.0,0.62
2021-01-28 21:00:00,22.98,0.0,-0.0,0.0,1.17
2021-01-28 22:00:00,22.41,0.0,-0.0,0.0,1.38
2021-01-28 23:00:00,22.05,0.0,-0.0,0.0,1.38
2021-01-29 00:00:00,21.95,0.0,-0.0,0.0,1.31
2021-01-29 01:00:00,21.72,0.0,-0.0,0.0,1.31
2021-01-29 02:00:00,21.94,61.6,0.0,61.6,0.9
2021-01-29 03:00:00,24.03,361.65,679.52,95.7,0.76
2021-01-29 04:00:00,25.8,550.65,722.88,124.35,1.03
2021-01-29 05:00:00,27.14,742.4,814.17,136.45,0.97
2021-01-29 06:00:00,28.59,740.65,627.87,210.45,1.1
2021-01-29 07:00:00,29.44,820.25,765.4,144.05,0.9
2021-01-29 08:00:00,30.87,744.4,645.56,190.1,1.31
2021-01-29 09:00:00,31.37,667.1,691.03,133.85,1.52
2021-01-29 10:00:00,31.48,488.85,612.02,104.2,1.72
2021-01-29 11:00:00,30.76,273.15,458.57,71.9,2.41
2021-01-29 12:00:00,29.07,60.05,163.43,24.8,2.28
2021-01-29 13:00:00,27.25,0.0,-0.0,0.0,1.59
2021-01-29 14:00:00,26.09,0.0,-0.0,0.0,1.17
2021-01-29 15:00:00,25.23,0.0,-0.0,0.0,0.9
2021-01-29 16:00:00,24.43,0.0,-0.0,0.0,0.62
2021-01-29 17:00:00,24.69,0.0,-0.0,0.0,0.48
2021-01-29 18:00:00,23.59,0.0,-0.0,0.0,1.1
2021-01-29 19:00:00,22.99,0.0,-0.0,0.0,0.9
2021-01-29 20:00:00,22.54,0.0,-0.0,0.0,1.03
2021-01-29 21:00:00,22.21,0.0,-0.0,0.0,1.17
2021-01-29 22:00:00,22.04,0.0,-0.0,0.0,1.31
2021-01-29 23:00:00,21.45,0.0,-0.0,0.0,1.38
2021-01-30 00:00:00,21.08,0.0,-0.0,0.0,1.38
2021-01-30 01:00:00,20.7,0.0,-0.0,0.0,1.52
2021-01-30 02:00:00,21.0,74.05,0.0,74.05,1.31
2021-01-30 03:00:00,23.54,420.65,805.3,104.85,1.03
2021-01-30 04:00:00,25.84,644.4,894.96,115.55,0.9
2021-01-30 05:00:00,27.82,790.45,890.27,126.45,0.83
2021-01-30 06:00:00,29.64,894.55,887.68,143.25,0.69
2021-01-30 07:00:00,30.89,854.6,784.8,159.55,0.9
2021-01-30 08:00:00,31.76,801.6,762.56,145.05,1.17
2021-01-30 09:00:00,32.36,715.95,782.54,110.2,1.52
2021-01-30 10:00:00,32.36,511.9,656.66,97.65,1.93
2021-01-30 11:00:00,31.42,276.1,461.28,72.65,2.69
2021-01-30 12:00:00,29.55,63.0,172.54,25.45,2.41
2021-01-30 13:00:00,27.52,0.0,-0.0,0.0,1.86
2021-01-30 14:00:00,26.22,0.0,-0.0,0.0,1.31
2021-01-30 15:00:00,25.17,0.0,-0.0,0.0,0.83
2021-01-30 16:00:00,25.03,0.0,-0.0,0.0,0.34
2021-01-30 17:00:00,23.85,0.0,-0.0,0.0,0.76
2021-01-30 18:00:00,23.51,0.0,-0.0,0.0,1.59
2021-01-30 19:00:00,22.82,0.0,-0.0,0.0,1.38
2021-01-30 20:00:00,22.22,0.0,-0.0,0.0,1.38
2021-01-30 21:00:00,21.58,0.0,-0.0,0.0,1.38
2021-01-30 22:00:00,21.0,0.0,-0.0,0.0,1.38
2021-01-30 23:00:00,20.57,0.0,-0.0,0.0,1.38
2021-01-31 00:00:00,20.26,0.0,-0.0,0.0,1.38
2021-01-31 01:00:00,19.7,0.0,-0.0,0.0,1.31
2021-01-31 02:00:00,19.78,229.55,977.66,69.7,1.03
2021-01-31 03:00:00,23.24,470.85,957.41,94.6,0.62
2021-01-31 04:00:00,26.41,681.75,966.36,109.5,0.62
2021-01-31 05:00:00,28.5,835.8,958.69,119.2,0.9
2021-01-31 06:00:00,30.18,918.75,933.72,126.65,1.1
2021-01-31 07:00:00,31.59,924.4,897.28,127.75,1.03
2021-01-31 08:00:00,32.5,851.7,845.15,122.05,1.24
2021-01-31 09:00:00,32.98,578.0,578.18,129.05,1.38
2021-01-31 10:00:00,32.63,510.3,653.6,96.45,1.86
2021-01-31 11:00:00,31.77,277.0,460.49,72.9,2.48
2021-01-31 12:00:00,29.83,62.7,169.68,25.45,2.28
2021-01-31 13:00:00,27.77,0.0,-0.0,0.0,1.66
2021-01-31 14:00:00,26.43,0.0,-0.0,0.0,0.83
2021-01-31 15:00:00,25.78,0.0,-0.0,0.0,1.17
2021-01-31 16:00:00,20.82,0.0,-0.0,0.0,1.38
2021-01-31 17:00:00,21.38,0.0,-0.0,0.0,1.35
2021-01-31 18:00:00,21.94,0.0,-0.0,0.0,1.31
2021-01-31 19:00:00,22.5,0.0,-0.0,0.0,1.28
2021-01-31 20:00:00,23.06,0.0,-0.0,0.0,1.24
2021-01-31 21:00:00,23.62,0.0,-0.0,0.0,1.2
2021-01-31 22:00:00,24.18,0.0,-0.0,0.0,1.17
2021-01-31 23:00:00,24.74,0.0,-0.0,0.0,1.13
2021-02-01 00:00:00,25.31,0.0,-0.0,0.0,1.1
2021-02-01 01:00:00,25.87,0.0,-0.0,0.0,1.06
2021-02-01 02:00:00,26.43,194.55,735.44,73.95,1.03
2021-02-01 03:00:00,26.99,417.0,766.98,114.9,0.99
2021-02-01 04:00:00,27.55,642.45,864.15,129.6,0.96
2021-02-01 05:00:00,28.11,690.0,712.33,156.35,0.92
2021-02-01 06:00:00,28.67,873.9,850.91,150.35,0.89
2021-02-01 07:00:00,29.23,856.4,784.26,158.35,0.85
2021-02-01 08:00:00,33.24,764.3,664.6,188.95,1.66
2021-02-01 09:00:00,33.4,586.2,568.57,143.35,1.79
2021-02-01 10:00:00,32.85,425.1,492.75,111.95,2.14
2021-02-01 11:00:00,31.83,253.6,378.0,85.25,2.83
2021-02-01 12:00:00,30.1,60.95,156.72,26.25,2.69
2021-02-01 13:00:00,28.25,0.0,-0.0,0.0,1.79
2021-02-01 14:00:00,27.11,0.0,-0.0,0.0,0.76
2021-02-01 15:00:00,26.31,0.0,-0.0,0.0,0.21
2021-02-01 16:00:00,25.53,0.0,-0.0,0.0,0.41
2021-02-01 17:00:00,25.03,0.0,-0.0,0.0,0.41
2021-02-01 18:00:00,24.48,0.0,-0.0,0.0,0.55
2021-02-01 19:00:00,25.33,0.0,-0.0,0.0,0.21
2021-02-01 20:00:00,24.82,0.0,-0.0,0.0,0.41
2021-02-01 21:00:00,24.31,0.0,-0.0,0.0,0.55
2021-02-01 22:00:00,23.91,0.0,-0.0,0.0,0.55
2021-02-01 23:00:00,24.03,0.0,-0.0,0.0,0.41
2021-02-02 00:00:00,23.87,0.0,-0.0,0.0,0.55
2021-02-02 01:00:00,23.99,0.0,-0.0,0.0,0.62
2021-02-02 02:00:00,24.21,165.35,528.77,78.35,0.55
2021-02-02 03:00:00,25.35,412.2,768.54,108.75,0.48
2021-02-02 04:00:00,27.34,601.05,790.73,130.7,0.55
2021-02-02 05:00:00,29.0,744.2,779.22,159.1,0.83
2021-02-02 06:00:00,30.53,801.0,767.17,147.1,1.03
2021-02-02 07:00:00,31.1,741.85,633.01,177.0,1.31
2021-02-02 08:00:00,31.57,737.9,653.68,170.45,1.86
2021-02-02 09:00:00,31.76,623.3,656.81,110.15,2.21
2021-02-02 10:00:00,31.38,474.7,575.95,107.35,2.41
2021-02-02 11:00:00,30.58,243.55,348.28,87.7,2.48
2021-02-02 12:00:00,29.26,62.05,150.95,28.35,2.28
2021-02-02 13:00:00,27.73,0.0,-0.0,0.0,1.66
2021-02-02 14:00:00,26.72,0.0,-0.0,0.0,1.1
2021-02-02 15:00:00,25.95,0.0,-0.0,0.0,0.9
2021-02-02 16:00:00,25.34,0.0,-0.0,0.0,0.9
2021-02-02 17:00:00,24.94,0.0,-0.0,0.0,0.69
2021-02-02 18:00:00,24.61,0.0,-0.0,0.0,0.83
2021-02-02 19:00:00,24.84,0.0,-0.0,0.0,0.55
2021-02-02 20:00:00,24.87,0.0,-0.0,0.0,0.41
2021-02-02 21:00:00,24.1,0.0,-0.0,0.0,0.69
2021-02-02 22:00:00,23.89,0.0,-0.0,0.0,0.83
2021-02-02 23:00:00,23.82,0.0,-0.0,0.0,1.03
2021-02-03 00:00:00,23.65,0.0,-0.0,0.0,1.1
2021-02-03 01:00:00,23.49,0.0,-0.0,0.0,1.1
2021-02-03 02:00:00,23.56,168.1,611.29,67.15,0.83
2021-02-03 03:00:00,24.74,383.7,684.34,112.8,0.83
2021-02-03 04:00:00,26.24,585.65,757.75,133.85,0.69
2021-02-03 05:00:00,27.94,697.55,701.79,169.35,0.9
2021-02-03 06:00:00,29.29,819.4,760.59,169.55,1.24
2021-02-03 07:00:00,30.74,760.65,661.92,168.5,1.59
2021-02-03 08:00:00,31.34,713.85,641.56,155.4,1.93
2021-02-03 09:00:00,31.44,552.35,509.59,153.0,2.07
2021-02-03 10:00:00,30.85,349.9,367.91,114.4,2.07
2021-02-03 11:00:00,29.79,219.6,299.95,84.75,2.21
2021-02-03 12:00:00,28.73,50.7,133.29,20.7,1.86
2021-02-03 13:00:00,27.62,0.0,-0.0,0.0,1.17
2021-02-03 14:00:00,26.97,0.0,-0.0,0.0,0.76
2021-02-03 15:00:00,26.47,0.0,-0.0,0.0,0.69
2021-02-03 16:00:00,25.85,0.0,-0.0,0.0,0.83
2021-02-03 17:00:00,25.36,0.0,-0.0,0.0,1.1
2021-02-03 18:00:00,24.7,0.0,-0.0,0.0,1.31
2021-02-03 19:00:00,24.32,0.0,-0.0,0.0,1.1
2021-02-03 20:00:00,23.76,0.0,-0.0,0.0,1.1
2021-02-03 21:00:00,23.23,0.0,-0.0,0.0,1.17
2021-02-03 22:00:00,22.7,0.0,-0.0,0.0,1.31
2021-02-03 23:00:00,22.11,0.0,-0.0,0.0,1.31
2021-02-04 00:00:00,21.46,0.0,-0.0,0.0,1.17
2021-02-04 01:00:00,21.06,0.0,-0.0,0.0,1.17
2021-02-04 02:00:00,21.1,231.15,964.6,71.2,0.76
2021-02-04 03:00:00,24.87,480.5,973.09,94.25,0.28
2021-02-04 04:00:00,27.33,688.35,969.46,108.9,0.76
2021-02-04 05:00:00,29.24,802.85,901.85,122.45,1.24
2021-02-04 06:00:00,30.5,911.4,914.31,128.3,1.72
2021-02-04 07:00:00,31.63,921.9,878.22,134.25,2.0
2021-02-04 08:00:00,32.36,878.5,867.86,121.0,2.28
2021-02-04 09:00:00,32.55,730.25,780.37,116.85,2.48
2021-02-04 10:00:00,32.09,532.5,677.33,97.4,2.69
2021-02-04 11:00:00,31.0,292.35,481.91,74.7,2.83
2021-02-04 12:00:00,29.38,69.05,183.39,27.45,2.55
2021-02-04 13:00:00,27.54,0.0,-0.0,0.0,2.07
2021-02-04 14:00:00,26.2,0.0,-0.0,0.0,1.79
2021-02-04 15:00:00,25.29,0.0,-0.0,0.0,1.72
2021-02-04 16:00:00,24.47,0.0,-0.0,0.0,1.59
2021-02-04 17:00:00,23.65,0.0,-0.0,0.0,1.38
2021-02-04 18:00:00,22.76,0.0,-0.0,0.0,1.17
2021-02-04 19:00:00,22.65,0.0,-0.0,0.0,0.97
2021-02-04 20:00:00,21.93,0.0,-0.0,0.0,0.97
2021-02-04 21:00:00,21.26,0.0,-0.0,0.0,1.03
2021-02-04 22:00:00,20.66,0.0,-0.0,0.0,1.03
2021-02-04 23:00:00,20.19,0.0,-0.0,0.0,1.1
2021-02-05 00:00:00,19.72,0.0,-0.0,0.0,0.97
2021-02-05 01:00:00,19.57,0.0,-0.0,0.0,0.83
2021-02-05 02:00:00,20.28,228.55,927.88,74.0,0.62
2021-02-05 03:00:00,24.19,474.1,938.03,100.7,0.07
2021-02-05 04:00:00,26.85,690.15,956.84,116.8,0.48
2021-02-05 05:00:00,29.0,852.65,964.57,123.15,0.9
2021-02-05 06:00:00,30.8,930.7,918.76,141.85,1.31
2021-02-05 07:00:00,32.05,898.85,831.44,151.25,1.52
2021-02-05 08:00:00,32.85,773.15,703.42,157.5,1.93
2021-02-05 09:00:00,32.79,627.45,609.78,146.7,2.28
2021-02-05 10:00:00,32.13,445.0,503.79,120.25,2.55
2021-02-05 11:00:00,30.94,270.9,432.91,74.5,2.62
2021-02-05 12:00:00,29.43,63.25,166.68,25.15,2.28
2021-02-05 13:00:00,27.49,0.0,-0.0,0.0,1.66
2021-02-05 14:00:00,26.11,0.0,-0.0,0.0,1.45
2021-02-05 15:00:00,25.37,0.0,-0.0,0.0,1.31
2021-02-05 16:00:00,24.73,0.0,-0.0,0.0,0.97
2021-02-05 17:00:00,24.72,0.0,-0.0,0.0,0.48
2021-02-05 18:00:00,24.5,0.0,-0.0,0.0,0.28
2021-02-05 19:00:00,23.12,0.0,-0.0,0.0,0.76
2021-02-05 20:00:00,22.94,0.0,-0.0,0.0,1.38
2021-02-05 21:00:00,22.53,0.0,-0.0,0.0,1.38
2021-02-05 22:00:00,22.15,0.0,-0.0,0.0,1.31
2021-02-05 23:00:00,21.73,0.0,-0.0,0.0,1.38
2021-02-06 00:00:00,21.35,0.0,-0.0,0.0,1.31
2021-02-06 01:00:00,20.98,0.0,-0.0,0.0,1.24
2021-02-06 02:00:00,21.16,212.75,804.52,78.1,0.83
2021-02-06 03:00:00,24.9,446.75,852.2,106.5,0.55
2021-02-06 04:00:00,27.19,651.3,895.01,113.6,0.07
2021-02-06 05:00:00,29.11,712.75,717.58,168.7,0.21
2021-02-06 06:00:00,30.13,867.6,831.79,151.65,0.62
2021-02-06 07:00:00,31.33,814.45,656.54,222.6,1.17
2021-02-06 08:00:00,31.65,670.65,533.1,202.8,1.66
2021-02-06 09:00:00,31.05,471.95,341.7,201.75,2.21
2021-02-06 10:00:00,29.92,357.95,318.24,152.1,2.55
2021-02-06 11:00:00,28.91,163.45,172.82,84.7,2.69
2021-02-06 12:00:00,27.69,56.0,125.28,27.15,2.41
2021-02-06 13:00:00,26.74,0.0,-0.0,0.0,1.72
2021-02-06 14:00:00,25.7,0.0,-0.0,0.0,1.03
2021-02-06 15:00:00,25.09,0.0,-0.0,0.0,0.62
2021-02-06 16:00:00,24.84,0.0,-0.0,0.0,0.28
2021-02-06 17:00:00,24.17,0.0,-0.0,0.0,0.48
2021-02-06 18:00:00,23.72,0.0,-0.0,0.0,0.62
2021-02-06 19:00:00,24.21,0.0,-0.0,0.0,0.48
2021-02-06 20:00:00,23.39,0.0,-0.0,0.0,0.83
2021-02-06 21:00:00,23.07,0.0,-0.0,0.0,0.97
2021-02-06 22:00:00,22.7,0.0,-0.0,0.0,0.97
2021-02-06 23:00:00,22.46,0.0,-0.0,0.0,0.76
2021-02-07 00:00:00,22.15,0.0,-0.0,0.0,0.62
2021-02-07 01:00:00,22.29,0.0,-0.0,0.0,0.41
2021-02-07 02:00:00,22.55,207.55,739.73,83.1,0.28
2021-02-07 03:00:00,24.55,441.6,771.26,132.7,0.14
2021-02-07 04:00:00,26.88,622.8,797.0,142.7,0.28
2021-02-07 05:00:00,28.89,827.15,894.69,147.1,0.07
2021-02-07 06:00:00,30.82,851.95,803.22,158.85,0.55
2021-02-07 07:00:00,32.23,845.6,732.64,183.45,1.03
2021-02-07 08:00:00,33.0,761.1,645.19,193.35,1.59
2021-02-07 09:00:00,32.95,609.5,561.36,164.3,2.14
2021-02-07 10:00:00,32.33,416.55,448.98,125.15,2.48
2021-02-07 11:00:00,30.64,268.05,419.43,76.1,3.03
2021-02-07 12:00:00,28.99,62.9,159.3,25.95,2.83
2021-02-07 13:00:00,27.36,0.0,-0.0,0.0,2.07
2021-02-07 14:00:00,26.4,0.0,-0.0,0.0,1.59
2021-02-07 15:00:00,25.65,0.0,-0.0,0.0,1.1
2021-02-07 16:00:00,25.12,0.0,-0.0,0.0,0.69
2021-02-07 17:00:00,24.71,0.0,-0.0,0.0,0.62
2021-02-07 18:00:00,24.38,0.0,-0.0,0.0,0.83
2021-02-07 19:00:00,24.26,0.0,-0.0,0.0,0.62
2021-02-07 20:00:00,24.09,0.0,-0.0,0.0,0.48
2021-02-07 21:00:00,23.72,0.0,-0.0,0.0,0.55
2021-02-07 22:00:00,23.17,0.0,-0.0,0.0,0.69
2021-02-07 23:00:00,22.74,0.0,-0.0,0.0,0.76
2021-02-08 00:00:00,22.44,0.0,-0.0,0.0,0.83
2021-02-08 01:00:00,22.13,0.0,-0.0,0.0,0.9
2021-02-08 02:00:00,22.41,178.1,561.86,83.05,0.83
2021-02-08 03:00:00,24.73,422.1,706.54,138.2,0.28
2021-02-08 04:00:00,26.82,612.85,760.22,153.65,0.14
2021-02-08 05:00:00,28.78,710.1,665.12,203.25,0.48
2021-02-08 06:00:00,30.52,761.25,554.92,281.2,0.76
2021-02-08 07:00:00,31.52,713.45,594.58,174.7,1.24
2021-02-08 08:00:00,32.17,733.85,613.37,192.65,1.45
2021-02-08 09:00:00,32.81,659.45,631.89,156.85,1.86
2021-02-08 10:00:00,32.82,498.35,589.23,114.65,2.28
2021-02-08 11:00:00,31.66,274.25,419.52,81.45,2.76
2021-02-08 12:00:00,29.66,63.25,153.26,27.45,2.83
2021-02-08 13:00:00,27.74,0.0,-0.0,0.0,2.14
2021-02-08 14:00:00,26.44,0.0,-0.0,0.0,1.31
2021-02-08 15:00:00,25.73,0.0,-0.0,0.0,0.97
2021-02-08 16:00:00,25.16,0.0,-0.0,0.0,0.9
2021-02-08 17:00:00,24.58,0.0,-0.0,0.0,0.76
2021-02-08 18:00:00,24.0,0.0,-0.0,0.0,0.69
2021-02-08 19:00:00,24.56,0.0,-0.0,0.0,0.14
2021-02-08 20:00:00,23.92,0.0,-0.0,0.0,0.48
2021-02-08 21:00:00,23.0,0.0,-0.0,0.0,1.03
2021-02-08 22:00:00,22.82,0.0,-0.0,0.0,1.17
2021-02-08 23:00:00,22.63,0.0,-0.0,0.0,1.17
2021-02-09 00:00:00,22.5,0.0,-0.0,0.0,1.24
2021-02-09 01:00:00,22.24,0.0,-0.0,0.0,1.24
2021-02-09 02:00:00,22.24,212.0,761.32,82.45,0.83
2021-02-09 03:00:00,25.17,464.15,855.32,119.3,0.55
2021-02-09 04:00:00,27.45,667.2,861.59,145.3,0.34
2021-02-09 05:00:00,29.39,853.75,946.75,130.4,0.28
2021-02-09 06:00:00,31.29,927.2,886.45,158.4,0.83
2021-02-09 07:00:00,32.13,944.6,896.88,129.85,1.17
2021-02-09 08:00:00,32.97,847.7,787.73,150.8,1.45
2021-02-09 09:00:00,33.31,557.6,482.77,172.5,1.66
2021-02-09 10:00:00,32.82,381.6,357.86,147.8,2.14
2021-02-09 11:00:00,31.48,258.6,354.74,94.9,2.83
2021-02-09 12:00:00,29.81,54.25,59.11,40.35,2.62
2021-02-09 13:00:00,27.94,0.0,-0.0,0.0,2.07
2021-02-09 14:00:00,26.71,0.0,-0.0,0.0,1.31
2021-02-09 15:00:00,25.99,0.0,-0.0,0.0,0.48
2021-02-09 16:00:00,25.27,0.0,-0.0,0.0,0.41
2021-02-09 17:00:00,24.72,0.0,-0.0,0.0,0.83
2021-02-09 18:00:00,24.08,0.0,-0.0,0.0,0.9
2021-02-09 19:00:00,24.46,0.0,-0.0,0.0,0.55
2021-02-09 20:00:00,24.5,0.0,-0.0,0.0,0.14
2021-02-09 21:00:00,24.23,0.0,-0.0,0.0,0.07
2021-02-09 22:00:00,23.94,0.0,-0.0,0.0,0.28
2021-02-09 23:00:00,23.26,0.0,-0.0,0.0,0.76
2021-02-10 00:00:00,23.0,0.0,-0.0,0.0,0.97
2021-02-10 01:00:00,22.78,0.0,-0.0,0.0,1.03
2021-02-10 02:00:00,22.77,213.95,806.84,75.8,0.76
2021-02-10 03:00:00,24.96,458.25,855.29,112.2,0.48
2021-02-10 04:00:00,27.16,641.5,813.35,147.4,0.41
